,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
248,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
249,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
250,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
251,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
252,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
253,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
254,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
255,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
256,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
257,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
258,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
259,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
260,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
261,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
262,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
263,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
